mean,sd,2.5%,25%,50%,75%,97.5%,Rhat,n.eff,parameter
6.162333583367852,4.326729944871752,-0.4300677598901273,3.101096507066786,5.540109878327505,8.547995094866653,15.921861747217685,1.0014811468948668,3000,deviance
-0.34936672849939765,0.3998637991400488,-1.2308696326740667,-0.5970819307484114,-0.31925623872577874,-0.07717563577080366,0.3431190741302138,1.0014114518802029,2200,loglik[1]
0.31802627261866034,0.43562695287143993,-0.5782762042231648,0.03735596321559407,0.3380964445143096,0.6211910598357737,1.1159238905934878,1.000756439971555,3000,loglik[2]
-0.9997807455285984,0.7702213243181324,-2.910215719307817,-1.3730826764201203,-0.8491317143124177,-0.4585476828337153,0.05625486301777583,1.0016978090578395,2300,loglik[3]
0.04378529930747724,0.43363888120893745,-0.8456121892248644,-0.24087029961803663,0.06823492867409808,0.33909561477206585,0.8423139504146441,1.0005592721352008,3000,loglik[4]
-1.330397794906148,0.5461856963116006,-2.622776981156523,-1.6241949581926196,-1.2655555272245689,-0.951607117655807,-0.48258815199988975,1.0010859250056625,3000,loglik[5]
-1.1140501590173395,0.5683368393671608,-2.4698349797703028,-1.4070433066932655,-1.0420585531130586,-0.7175100345137843,-0.22270802244835738,1.0006670663705441,3000,loglik[6]
0.25877392384437004,0.42673891248432827,-0.6128589829119853,-0.01196971090283867,0.27497746925405964,0.5514851210623045,1.0444956705566826,1.0009151026436396,3000,loglik[7]
-0.03302438033797927,0.4117859512378418,-0.941234295905235,-0.2701248476696786,0.004507233479715916,0.2519343827066691,0.6508580128351851,1.0014346736164979,2100,loglik[8]
0.1248675208350295,0.4058448003938274,-0.7023397533977401,-0.1303695031350764,0.14131176561831393,0.4011758673449869,0.8763477317752048,1.0011447556284474,3000,loglik[9]
0.6652240525585209,0.10109444480483908,0.43612718425115116,0.6078037107784071,0.67549897892025,0.7349422100140995,0.8359666196057433,1.0019685363463098,3000,p.global[1]
0.3347759474414791,0.10109444480483908,0.16403338018576866,0.2650577851940979,0.3245010070289345,0.39219628759738345,0.5638727862209336,1.0007089545514307,3000,p.global[2]
0.24328818554821424,0.24290934019646587,0.05655334299806012,0.11761840782223204,0.181213877233004,0.2898104174244152,0.8030114659003726,1.0010598010289917,3000,resid.prop[1]
0.5130803744676395,0.4210821347010544,0.12491162124473655,0.26291641702032476,0.40003642384141885,0.6247575434161071,1.6634092653894637,1.0007276509895202,3000,resid.prop[2]
